Country,Date,Sentiment Score,Positive,Negative,ratio
BR,02-04-2020,0,1,4,0.25
BR,03-04-2020,0.218333333,3,2,1.5
BR,05-04-2020,-0.0625,1,5,0.2
BR,06-04-2020,0.197916667,3,6,0.5
BR,10-04-2020,0.058164983,1,8,0.125
BR,16-04-2020,0.075,1,3,0.333333333
BR,23-04-2020,-0.170138889,1,3,0.333333333
BR,30-04-2020,0.260416667,2,2,1
BR,03-05-2020,0.203472222,3,3,1
BR,09-05-2020,0.1625,1,1,1
BR,11-05-2020,0.125,1,1,1
BR,21-05-2020,0.241666667,2,2,1
BR,23-05-2020,0.06969697,1,2,0.5
BR,24-05-2020,0.104722222,1,1,1
BR,25-05-2020,0.130952381,1,2,0.5
BR,29-05-2020,0.2,1,2,0.5
BR,30-05-2020,0.4,1,1,1
BR,09-06-2020,0.171875,1,1,1
BR,11-06-2020,0.116666667,2,2,1
BR,13-06-2020,0.3,1,1,1
BR,14-06-2020,0.205555556,1,2,0.5
BR,15-06-2020,0.310416667,2,2,1
BR,16-06-2020,0.125,1,1,1
BR,17-06-2020,0.117897727,1,3,0.333333333
BR,18-06-2020,0.1,1,3,0.333333333
BR,20-06-2020,0.076666667,1,4,0.25
BR,22-06-2020,-0.166071429,1,3,0.333333333
BR,25-06-2020,0.10625,1,3,0.333333333
BR,29-06-2020,0.425,1,1,1
BR,30-06-2020,0.181666667,2,1,2
BR,01-07-2020,0.195707071,2,1,2
BR,07-07-2020,0.048030303,1,3,0.333333333
BR,08-07-2020,0.176136364,1,1,1
BR,09-07-2020,-0.00625,1,3,0.333333333
BR,10-07-2020,0.288833333,3,2,1.5
BR,11-07-2020,0.483333334,1,1,1
BR,13-07-2020,0.351190476,2,1,2
BR,19-07-2020,0.097727273,2,4,0.5
BR,20-07-2020,0.220833333,2,1,2
BR,21-07-2020,-0.235256629,1,4,0.25
BR,22-07-2020,0.115530303,1,2,0.5
BR,23-07-2020,0.375,1,1,1
BR,24-07-2020,0.4125,2,2,1
BR,25-07-2020,0.4,1,1,1
BR,03-08-2020,0.309570312,1,3,0.333333333
BR,04-08-2020,0.12,2,3,0.666666667
BR,11-08-2020,-0.126388889,1,5,0.2
BR,12-08-2020,0.262037037,1,3,0.333333333
BR,19-08-2020,0.294444444,1,2,0.5
BR,20-08-2020,0.275,2,2,1
BR,22-08-2020,0.066666667,1,2,0.5
BR,29-08-2020,0.235227273,2,1,2
BR,30-08-2020,0.02202381,1,6,0.166666667
BR,31-08-2020,0.076190476,1,6,0.166666667
BR,05-09-2020,0.099116162,2,4,0.5
BR,11-09-2020,0.5,1,1,1
BR,19-09-2020,0.1,1,1,1
BR,30-10-2020,0.4453125,1,1,1
BR,31-10-2020,0.5,1,1,1
BR,05-11-2020,0.100568182,1,3,0.333333333
BS,01-04-2020,0.083333334,1,1,1
BS,21-05-2020,0.331666667,1,1,1
BS,09-06-2020,0.25,1,1,1
BS,17-06-2020,0.2171875,1,1,1
BS,19-06-2020,0.354579125,2,1,2
BS,27-06-2020,0.25,1,1,1
BS,17-07-2020,0.240782829,1,1,1
BS,20-07-2020,0.265625,2,2,1
BS,25-07-2020,0.028893849,3,3,1
BS,25-08-2020,0.1125,1,1,1
BS,31-10-2020,0.5,1,1,1
BT,24-05-2020,0.424747475,3,1,3
BT,08-06-2020,0.25625,1,1,1
BT,14-08-2020,0.341666667,2,1,2
BT,15-08-2020,0.383333333,2,1,2
BT,17-08-2020,0.271481481,4,1,4
BT,21-08-2020,0.272222222,2,2,1
BT,26-08-2020,0.20959596,1,2,0.5
BT,09-09-2020,0.197222222,1,2,0.5
BT,10-09-2020,0.165151515,1,2,0.5
BW,08-05-2020,0.085666667,1,2,0.5
BW,12-05-2020,0.193181818,1,1,1
BW,17-05-2020,0.15,1,1,1
BW,18-05-2020,-0.258333334,1,1,1
BW,26-05-2020,0.238333334,1,1,1
BW,15-06-2020,0.022222222,1,2,0.5
BW,16-06-2020,0.2,1,1,1
CA,21-03-2020,0.165887681,11,12,0.916666667
CA,22-03-2020,0.16625558,11,14,0.785714286
CA,23-03-2020,0.16855296,8,15,0.533333333
CA,24-03-2020,0.14415759,13,18,0.722222222
CA,25-03-2020,0.182106586,9,14,0.642857143
CA,26-03-2020,0.03787656,4,13,0.307692308
CA,27-03-2020,0.047798296,6,14,0.428571429
CA,28-03-2020,0.141815206,7,13,0.538461538
CA,30-03-2020,0.127800325,8,6,1.333333333
CA,31-03-2020,0.038922619,4,6,0.666666667
CA,01-04-2020,0.118484849,4,6,0.666666667
CA,02-04-2020,0.22982233,10,10,1
CA,03-04-2020,0.179796193,6,8,0.75
CA,05-04-2020,0.132242965,2,6,0.333333333
CA,06-04-2020,0.224574362,10,9,1.111111111
CA,07-04-2020,0.087878788,1,6,0.166666667
CA,08-04-2020,0.094978355,6,15,0.4
CA,09-04-2020,0.082449495,2,7,0.285714286
CA,10-04-2020,0.233603896,3,4,0.75
CA,11-04-2020,0.121617965,3,8,0.375
CA,12-04-2020,0.213861694,5,8,0.625
CA,13-04-2020,0.126508057,5,10,0.5
CA,14-04-2020,0.2734375,2,2,1
CA,15-04-2020,0.062080628,1,6,0.166666667
CA,16-04-2020,0.17,1,3,0.333333333
CA,17-04-2020,0.274595238,2,3,0.666666667
CA,18-04-2020,0.128400775,16,49,0.326530612
CA,19-04-2020,0.149797033,16,30,0.533333333
CA,22-04-2020,0.200928734,22,26,0.846153846
CA,23-04-2020,0.126987464,19,41,0.463414634
CA,24-04-2020,0.057078907,6,39,0.153846154
CA,26-04-2020,0.103730014,21,62,0.338709677
CA,27-04-2020,0.098556292,15,34,0.441176471
CA,28-04-2020,0.113329042,36,95,0.378947368
CA,29-04-2020,0.096172695,41,121,0.338842975
CA,30-04-2020,0.104941522,50,109,0.458715596
CA,01-05-2020,0.134148836,61,99,0.616161616
CA,02-05-2020,0.11714292,29,95,0.305263158
CA,03-05-2020,0.104629975,41,79,0.518987342
CA,04-05-2020,0.094959331,28,71,0.394366197
CA,05-05-2020,0.098533843,30,68,0.441176471
CA,06-05-2020,0.061018886,26,82,0.317073171
CA,07-05-2020,0.103853407,36,107,0.336448598
CA,08-05-2020,0.10747917,35,98,0.357142857
CA,09-05-2020,0.129876912,38,72,0.527777778
CA,10-05-2020,0.126235942,26,59,0.440677966
CA,11-05-2020,0.116419512,33,84,0.392857143
CA,12-05-2020,0.119828074,40,84,0.476190476
CA,14-05-2020,0.161128976,32,62,0.516129032
CA,16-05-2020,0.145950735,39,64,0.609375
CA,17-05-2020,0.119111889,24,75,0.32
CA,18-05-2020,0.154602047,33,58,0.568965517
CA,19-05-2020,0.141480895,30,70,0.428571429
CA,20-05-2020,0.123247014,37,81,0.456790123
CA,21-05-2020,0.120246314,39,97,0.402061856
CA,22-05-2020,0.087883292,25,77,0.324675325
CA,23-05-2020,0.143524944,32,72,0.444444444
CA,24-05-2020,0.110785731,30,75,0.4
CA,25-05-2020,0.151552511,37,68,0.544117647
CA,26-05-2020,0.135489397,55,94,0.585106383
CA,27-05-2020,0.150425166,44,67,0.656716418
CA,28-05-2020,0.12627331,38,81,0.469135802
CA,29-05-2020,0.138353425,42,82,0.512195122
CA,30-05-2020,0.142304997,41,75,0.546666667
CA,31-05-2020,0.084795744,27,73,0.369863014
CA,01-06-2020,0.118552383,37,95,0.389473684
CA,02-06-2020,0.155388688,32,67,0.47761194
CA,03-06-2020,0.161541385,49,76,0.644736842
CA,04-06-2020,0.095053825,38,78,0.487179487
CA,06-06-2020,0.089487392,30,101,0.297029703
CA,07-06-2020,0.069417308,20,70,0.285714286
CA,08-06-2020,0.129368022,47,89,0.528089888
CA,09-06-2020,0.136299972,42,94,0.446808511
CA,10-06-2020,0.106296723,31,103,0.300970874
CA,11-06-2020,0.119504964,39,88,0.443181818
CA,12-06-2020,0.100750047,38,106,0.358490566
CA,13-06-2020,0.110320624,39,83,0.469879518
CA,14-06-2020,0.10558474,29,76,0.381578947
CA,15-06-2020,0.143765172,52,96,0.541666667
CA,16-06-2020,0.127709897,42,94,0.446808511
CA,17-06-2020,0.104077228,40,104,0.384615385
CA,18-06-2020,0.123935642,39,70,0.557142857
CA,19-06-2020,0.115929972,57,115,0.495652174
CA,20-06-2020,0.129475973,39,83,0.469879518
CA,22-06-2020,0.118108775,51,102,0.5
CA,24-06-2020,0.101098987,34,105,0.323809524
CA,25-06-2020,0.111505134,37,90,0.411111111
CA,27-06-2020,0.136201714,41,97,0.422680412
CA,28-06-2020,0.132406742,30,76,0.394736842
CA,29-06-2020,0.124673153,38,87,0.436781609
CA,30-06-2020,0.088479316,32,96,0.333333333
CA,01-07-2020,0.243555937,57,64,0.890625
CA,02-07-2020,0.124689115,34,82,0.414634146
CA,04-07-2020,0.111179045,40,99,0.404040404
CA,07-07-2020,0.098704109,25,83,0.301204819
CA,08-07-2020,0.143111593,34,60,0.566666667
CA,09-07-2020,0.125157592,40,109,0.366972477
CA,10-07-2020,0.148570077,40,78,0.512820513
CA,11-07-2020,0.125458724,34,70,0.485714286
CA,12-07-2020,0.088916703,29,76,0.381578947
CA,13-07-2020,0.108768611,30,80,0.375
CA,14-07-2020,0.118611558,28,73,0.383561644
CA,17-07-2020,0.116057382,36,90,0.4
CA,18-07-2020,0.133747437,47,80,0.5875
CA,19-07-2020,0.095482063,34,78,0.435897436
CA,20-07-2020,0.126778682,32,82,0.390243902
CA,21-07-2020,0.119461286,40,108,0.37037037
CA,22-07-2020,0.106066777,33,96,0.34375
CA,23-07-2020,0.112314815,37,108,0.342592593
CA,24-07-2020,0.143897874,44,90,0.488888889
CA,25-07-2020,0.101637156,33,80,0.4125
CA,27-07-2020,0.093080341,23,73,0.315068493
CA,28-07-2020,0.109789317,26,62,0.419354839
CA,29-07-2020,0.083731959,29,87,0.333333333
CA,30-07-2020,0.093954916,28,81,0.345679012
CA,31-07-2020,0.123357796,40,91,0.43956044
CA,01-08-2020,0.140300869,47,97,0.484536082
CA,02-08-2020,0.10690952,30,79,0.379746835
CA,03-08-2020,0.088577331,31,79,0.392405063
CA,04-08-2020,0.100315021,34,97,0.350515464
CA,05-08-2020,0.147267893,54,91,0.593406593
CA,11-08-2020,0.099741436,29,95,0.305263158
CA,12-08-2020,0.117970333,43,77,0.558441558
CA,13-08-2020,0.113279706,44,128,0.34375
CA,14-08-2020,0.111604696,23,68,0.338235294
CA,15-08-2020,0.104757231,37,104,0.355769231
CA,16-08-2020,0.095065143,35,101,0.346534653
CA,17-08-2020,0.133789236,44,90,0.488888889
CA,18-08-2020,0.116877442,40,96,0.416666667
CA,19-08-2020,0.126730401,41,107,0.38317757
CA,20-08-2020,0.119374795,44,128,0.34375
CA,21-08-2020,0.063856154,26,121,0.214876033
CA,22-08-2020,0.119157721,38,110,0.345454545
CA,23-08-2020,0.094093668,29,90,0.322222222
CA,24-08-2020,0.1536446,31,64,0.484375
CA,25-08-2020,0.124768847,41,100,0.41
CA,26-08-2020,0.100353079,22,62,0.35483871
CA,27-08-2020,0.100922357,36,95,0.378947368
CA,28-08-2020,0.132499486,38,75,0.506666667
CA,29-08-2020,0.090486356,25,78,0.320512821
CA,30-08-2020,0.131248189,33,62,0.532258065
CA,31-08-2020,0.089634834,28,88,0.318181818
CA,01-09-2020,0.155684047,53,87,0.609195402
CA,02-09-2020,0.144796566,32,51,0.62745098
CA,03-09-2020,0.130555227,38,75,0.506666667
CA,04-09-2020,0.127466219,54,95,0.568421053
CA,05-09-2020,0.176935751,25,47,0.531914894
CA,06-09-2020,0.104517312,36,104,0.346153846
CA,07-09-2020,0.152430541,31,51,0.607843137
CA,08-09-2020,0.174529769,57,91,0.626373626
CA,09-09-2020,0.147352985,35,59,0.593220339
CA,10-09-2020,0.106762896,15,58,0.25862069
CA,11-09-2020,0.120848902,21,68,0.308823529
CA,12-09-2020,0.076231177,21,59,0.355932203
CA,13-09-2020,0.103189537,21,56,0.375
CA,14-09-2020,0.065112053,18,74,0.243243243
CA,15-09-2020,0.083217607,18,58,0.310344828
CA,17-09-2020,0.103831639,12,34,0.352941176
CA,18-09-2020,0.07935298,17,78,0.217948718
CA,19-09-2020,0.110349711,21,54,0.388888889
CA,20-09-2020,0.139424392,15,25,0.6
CA,22-09-2020,0.063911549,9,39,0.230769231
CA,23-09-2020,0.059699997,8,27,0.296296296
CA,24-09-2020,0.093643658,17,59,0.288135593
CA,25-09-2020,0.058164336,11,51,0.215686275
CA,26-09-2020,0.08765633,22,82,0.268292683
CA,27-09-2020,0.104368197,20,56,0.357142857
CA,28-09-2020,0.081806591,23,87,0.264367816
CA,29-09-2020,0.057304764,13,75,0.173333333
CA,30-09-2020,0.069480543,11,49,0.224489796
CA,02-10-2020,0.193164246,34,56,0.607142857
CA,03-10-2020,0.057401235,20,74,0.27027027
CA,04-10-2020,0.07607906,10,68,0.147058824
CA,05-10-2020,0.114732446,26,88,0.295454545
CA,06-10-2020,0.121376448,30,87,0.344827586
CA,07-10-2020,0.038365333,2,52,0.038461538
CA,08-10-2020,0.099013787,35,80,0.4375
CA,09-10-2020,0.108010584,46,116,0.396551724
CA,10-10-2020,0.124658802,45,86,0.523255814
CA,11-10-2020,0.139299631,34,80,0.425
CA,12-10-2020,0.105310473,56,138,0.405797101
CA,13-10-2020,0.07083635,16,68,0.235294118
CA,14-10-2020,0.126726123,37,96,0.385416667
CA,15-10-2020,0.110145379,26,56,0.464285714
CA,16-10-2020,0.086465927,36,110,0.327272727
CA,17-10-2020,0.048904767,18,130,0.138461538
CA,18-10-2020,0.133832925,20,56,0.357142857
CA,19-10-2020,0.079710524,32,108,0.296296296
CA,20-10-2020,0.073410748,32,103,0.310679612
CA,21-10-2020,0.098145159,35,84,0.416666667
CA,22-10-2020,0.041759844,24,122,0.196721311
CA,23-10-2020,0.069821382,48,126,0.380952381
CA,24-10-2020,0.092362725,33,100,0.33
CA,25-10-2020,0.06555766,22,98,0.224489796
CA,26-10-2020,0.078793811,22,64,0.34375
CA,28-10-2020,0.108405927,11,25,0.44
CA,29-10-2020,0.135845939,32,53,0.603773585
CA,30-10-2020,0.142094403,26,47,0.553191489
CA,31-10-2020,0.107178161,26,78,0.333333333
CA,01-11-2020,0.130207464,17,39,0.435897436
CA,02-11-2020,0.100938512,21,56,0.375
CA,03-11-2020,0.054515494,11,57,0.192982456
CA,04-11-2020,0.112977617,10,33,0.303030303
CA,05-11-2020,0.105765859,19,54,0.351851852
CA,06-11-2020,0.153100878,19,43,0.441860465
CA,07-11-2020,0.100759052,16,50,0.32
CA,08-11-2020,0.127402286,16,40,0.4
CA,09-11-2020,0.100047714,11,42,0.261904762
CA,10-11-2020,0.092440678,23,65,0.353846154
CA,11-11-2020,0.110892424,17,51,0.333333333
CA,12-11-2020,0.079845804,15,59,0.254237288
CA,13-11-2020,0.074597763,14,53,0.264150943
CA,14-11-2020,0.076528387,13,62,0.209677419
CA,15-11-2020,0.092292418,19,48,0.395833333
CA,16-11-2020,0.023763349,13,53,0.245283019
CA,17-11-2020,0.047290273,8,36,0.222222222
CA,18-11-2020,0.047110905,15,55,0.272727273
CD,18-06-2020,-0.1875,1,1,1
CH,21-03-2020,0.2515625,3,2,1.5
CH,23-03-2020,0.143958333,2,3,0.666666667
CH,24-03-2020,0.164166667,3,2,1.5
CH,25-03-2020,0.181818182,2,2,1
CH,30-03-2020,0.2375,1,1,1
CH,31-03-2020,0.15625,1,3,0.333333333
CH,02-04-2020,0.316369048,1,1,1
CH,05-04-2020,-0.04952381,2,5,0.4
CH,07-04-2020,0.2325,1,4,0.25
CH,10-04-2020,0.038541667,1,5,0.2
CH,11-04-2020,0.108863636,2,8,0.25
CH,15-04-2020,0.020707071,1,2,0.5
CH,17-04-2020,0.169097222,1,3,0.333333333
CH,19-04-2020,0.076041667,3,5,0.6
CH,26-04-2020,0.208333333,2,2,1
CH,29-04-2020,0.22,1,4,0.25
CH,30-04-2020,0.2,2,1,2
CH,03-05-2020,0.082142857,1,6,0.166666667
CH,06-05-2020,0.33,1,1,1
CH,07-05-2020,0.009375,1,4,0.25
CH,09-05-2020,0.334453125,1,1,1
CH,12-05-2020,0.1265625,1,1,1
CH,16-05-2020,0.138020833,2,2,1
CH,17-05-2020,0.18,1,1,1
CH,18-05-2020,0.316666667,2,1,2
CH,25-05-2020,0.216145833,3,5,0.6
CH,27-05-2020,0.175,1,1,1
CH,29-05-2020,0.3,2,1,2
CH,01-06-2020,0.425,1,1,1
CH,04-06-2020,0.21738952,4,2,2
CH,06-06-2020,0.250978535,2,1,2
CH,07-06-2020,0.113636363,1,1,1
CH,10-06-2020,0.201104798,1,1,1
CH,14-06-2020,0.104166667,1,2,0.5
CH,15-06-2020,0.1875,2,1,2
CH,16-06-2020,0.197916667,2,2,1
CH,25-06-2020,0.347222222,2,1,2
CH,27-06-2020,0.21140873,2,1,2
CH,29-06-2020,0.16875,1,1,1
CH,01-07-2020,0.1078125,1,3,0.333333333
CH,02-07-2020,0.108864796,2,5,0.4
CH,04-07-2020,0.153625541,2,2,1
CH,07-07-2020,0.332118056,3,1,3
CH,13-07-2020,0.443142857,4,1,4
CH,20-07-2020,0.176041667,1,1,1
CH,27-07-2020,0.170039683,2,4,0.5
CH,31-07-2020,0.18125,1,2,0.5
CH,15-08-2020,0.101467803,1,2,0.5
CH,16-08-2020,0.280681818,1,1,1
CH,18-08-2020,0.0953125,1,3,0.333333333
CH,19-08-2020,0.15234375,1,1,1
CH,23-08-2020,0.3125,3,1,3
CH,25-08-2020,0.196825397,2,1,2
CH,29-08-2020,0.392929293,2,1,2
CH,18-09-2020,0.225462963,1,2,0.5
CH,18-11-2020,0.55,1,1,1
CI,10-10-2020,0.15625,2,2,1
CL,08-05-2020,0.083333333,1,2,0.5
CL,12-05-2020,0.1,1,1,1
CL,22-05-2020,0.25,1,1,1
CL,23-05-2020,0.241666667,1,3,0.333333333
CL,25-05-2020,0.275,1,1,1
CL,26-05-2020,0.25,1,1,1
CL,09-06-2020,0.172222222,2,1,2
CL,19-06-2020,0.1375,1,1,1
CL,24-06-2020,0.311388889,1,1,1
CL,25-06-2020,0.3795671,2,1,2
CL,01-07-2020,0.25,1,1,1
CL,09-07-2020,0.3,1,1,1
CL,19-07-2020,0.25,1,2,0.5
CL,22-07-2020,0.425,1,1,1
CL,25-07-2020,0.266666667,1,1,1
CL,31-07-2020,0.277489177,1,2,0.5
CL,21-08-2020,0.179545455,1,1,1
CL,26-08-2020,0.320454545,2,1,2
CL,29-08-2020,0.5,1,1,1
CL,06-09-2020,0.214583334,1,1,1
CL,08-09-2020,0.1,1,1,1
CL,10-10-2020,0.155555555,2,1,2
CL,31-10-2020,0.144791667,1,1,1
CM,24-03-2020,0.123214286,1,1,1
CM,03-05-2020,-0.012121212,1,1,1
CM,17-05-2020,0.1,1,1,1
CM,27-05-2020,0.227777778,2,1,2
CM,02-06-2020,0.1125,1,1,1
CM,02-09-2020,0.201041667,2,2,1
CN,21-03-2020,0.122916667,1,3,0.333333333
CN,22-03-2020,-0.25,1,1,1
CN,07-04-2020,0.1375,1,1,1
CN,08-04-2020,0.175,1,1,1
CN,11-04-2020,0.266666667,1,1,1
CN,14-04-2020,0.25,1,1,1
CN,23-04-2020,0.1809614,1,3,0.333333333
CN,26-04-2020,0.15,1,1,1
CN,27-04-2020,0.087191358,1,2,0.5
CN,28-04-2020,0.172530864,3,3,1
CN,29-04-2020,0.197619048,3,3,1
CN,03-05-2020,0.071190476,1,4,0.25
CN,04-05-2020,0.014444445,1,4,0.25
CN,07-05-2020,0.023021886,1,8,0.125
CN,08-05-2020,0.125,1,1,1
CN,09-05-2020,0.068560606,1,3,0.333333333
CN,11-05-2020,0.33962963,3,2,1.5
CN,12-05-2020,0.180397727,2,2,1
CN,18-05-2020,0.09687951,1,5,0.2
CN,19-05-2020,0.057765152,1,7,0.142857143
CN,20-05-2020,0.125844156,1,4,0.25
CN,21-05-2020,0.155598524,2,5,0.4
CN,25-05-2020,0.107717803,2,6,0.333333333
CN,30-05-2020,0.111328125,1,3,0.333333333
CN,01-06-2020,0.293055556,2,1,2
CN,08-06-2020,0.103453283,2,6,0.333333333
CN,09-06-2020,0.154545454,1,1,1
CN,10-06-2020,0.0875,1,3,0.333333333
CN,15-06-2020,0.160568182,1,3,0.333333333
CN,17-06-2020,0.003495179,2,9,0.222222222
CN,25-06-2020,0.06140873,1,2,0.5
CN,29-06-2020,-0.069666667,1,5,0.2
CN,04-07-2020,0.159166667,1,3,0.333333333
CN,08-07-2020,0.25625,1,1,1
CN,21-07-2020,0.124431458,1,4,0.25
CN,24-07-2020,0.025,1,2,0.5
CN,29-07-2020,0.074049874,1,5,0.2
CN,30-07-2020,0.248611111,1,1,1
CN,03-08-2020,0.222222222,1,2,0.5
CN,05-08-2020,0.159375,2,2,1
CN,11-08-2020,0.25,1,1,1
CN,17-08-2020,0.2625,1,3,0.333333333
CN,18-08-2020,-0.010707672,1,5,0.2
CN,20-08-2020,0.06219697,2,3,0.666666667
CN,23-08-2020,0.33,1,1,1
CN,25-08-2020,0.082267116,1,5,0.2
CN,26-08-2020,0.070454545,1,6,0.166666667
CN,27-08-2020,0.096022727,1,3,0.333333333
CN,31-08-2020,0.108641975,3,6,0.5
CN,01-09-2020,0.211904762,1,2,0.5
CN,04-09-2020,0.127840909,1,1,1
CN,06-09-2020,0.186079546,2,2,1
CN,09-09-2020,0.200396826,1,1,1
CN,17-09-2020,0.178733766,1,3,0.333333333
CN,24-09-2020,0.078339947,3,5,0.6
CN,30-09-2020,0.092444445,2,3,0.666666667
CN,05-10-2020,0.05,2,2,1
CN,08-10-2020,0.109090909,2,2,1
CN,14-10-2020,0.167878788,4,6,0.666666667
CN,19-10-2020,0.188333333,4,2,2
CN,20-10-2020,0.109040404,4,8,0.5
CN,26-10-2020,0.2,1,1,1
CN,02-11-2020,0.449404762,2,2,1
CN,03-11-2020,0.198888889,2,1,2
CN,07-11-2020,0.248005566,1,1,1
CN,09-11-2020,0.180555556,1,2,0.5
CN,11-11-2020,0.203125,1,1,1
CN,17-11-2020,0.335984848,1,2,0.5
CN,18-11-2020,0.136111111,2,4,0.5
CO,26-04-2020,0.06439394,1,1,1
CO,01-05-2020,0.062121212,1,1,1
CO,03-05-2020,0.208333334,1,1,1
CO,06-05-2020,0.205555556,1,1,1
CO,24-05-2020,0.0625,1,1,1
CO,07-06-2020,0.208333333,1,2,0.5
CO,16-06-2020,0.09672619,1,1,1
CO,17-06-2020,0.320346321,1,1,1
CO,18-06-2020,0.3375,2,2,1
CO,27-06-2020,-0.044444444,1,2,0.5
CO,28-06-2020,0.246964286,2,3,0.666666667
CO,30-06-2020,0.25,1,1,1
CO,11-07-2020,0.4,2,1,2
CO,30-07-2020,0.055,1,4,0.25
CO,03-08-2020,0.354166667,2,1,2
CO,05-08-2020,0.138888889,1,1,1
CO,18-08-2020,0.229166667,1,1,1
CO,29-08-2020,0.1,1,1,1
CO,19-10-2020,0.125,2,2,1
CO,24-10-2020,0.111742425,2,2,1
CO,02-11-2020,0.117013889,1,1,1
CR,03-05-2020,0.126623377,1,3,0.333333333
CR,04-06-2020,0.089285714,1,2,0.5
CR,08-06-2020,0.05625,1,1,1
CR,09-06-2020,0.125,1,1,1
CR,15-06-2020,0.159375,1,1,1
CR,30-06-2020,0.261309524,1,1,1
CR,02-09-2020,0.125,1,1,1
CU,30-08-2020,0.375,1,1,1
CY,24-03-2020,0.249305556,1,1,1
CY,10-05-2020,0.158854167,1,1,1
CY,10-07-2020,0.130416667,1,1,1
CY,02-09-2020,0.210555555,1,2,0.5
CY,14-11-2020,0.219689078,1,1,1
CZ,30-04-2020,0.122222222,1,1,1
CZ,29-05-2020,0.109375,1,1,1
CZ,27-06-2020,0.174329005,1,1,1
CZ,09-09-2020,0.175,1,1,1
CZ,24-10-2020,0.154166667,2,2,1
DE,21-03-2020,0.10687345,8,24,0.333333333
DE,22-03-2020,0.089224059,7,15,0.466666667
DE,23-03-2020,0.046412037,4,14,0.285714286
DE,24-03-2020,0.169392336,8,13,0.615384615
DE,25-03-2020,0.105257937,3,11,0.272727273
DE,26-03-2020,0.163602694,3,7,0.428571429
DE,27-03-2020,0.254943085,9,5,1.8
DE,28-03-2020,0.107260462,5,10,0.5
DE,30-03-2020,0.035901989,1,7,0.142857143
DE,31-03-2020,0.028545218,3,13,0.230769231
DE,01-04-2020,0.058928571,1,7,0.142857143
DE,02-04-2020,0.055082973,3,12,0.25
DE,03-04-2020,0.042492671,2,7,0.285714286
DE,05-04-2020,0.112082289,7,12,0.583333333
DE,06-04-2020,0.236636321,9,8,1.125
DE,07-04-2020,0.153438695,6,7,0.857142857
DE,08-04-2020,0.119212416,4,7,0.571428571
DE,09-04-2020,0.102036035,5,4,1.25
DE,10-04-2020,0.09012025,3,12,0.25
DE,11-04-2020,0.011032197,1,15,0.066666667
DE,12-04-2020,0.123026316,6,13,0.461538462
DE,13-04-2020,0.080381944,2,10,0.2
DE,14-04-2020,0.092746913,3,6,0.5
DE,15-04-2020,0.178198653,3,6,0.5
DE,16-04-2020,0.048177391,1,10,0.1
DE,17-04-2020,0.13844697,1,3,0.333333333
DE,18-04-2020,0.156666667,1,4,0.25
DE,19-04-2020,0.207161458,4,4,1
DE,22-04-2020,0.001944445,2,8,0.25
DE,23-04-2020,0.144460227,1,3,0.333333333
DE,24-04-2020,0.096,1,4,0.25
DE,27-04-2020,0.17,3,7,0.428571429
DE,28-04-2020,0.00875,1,7,0.142857143
DE,29-04-2020,0.273015873,4,3,1.333333333
DE,30-04-2020,0.251002506,8,11,0.727272727
DE,01-05-2020,0.147916667,2,4,0.5
DE,02-05-2020,0.148333333,2,3,0.666666667
DE,03-05-2020,0.091178301,3,7,0.428571429
DE,04-05-2020,0.142857143,2,5,0.4
DE,05-05-2020,0.039567797,2,6,0.333333333
DE,06-05-2020,0.094001623,2,8,0.25
DE,07-05-2020,0.272619048,4,3,1.333333333
DE,08-05-2020,0.289627525,3,3,1
DE,09-05-2020,0.158333333,2,4,0.5
DE,10-05-2020,0.236111111,1,3,0.333333333
DE,11-05-2020,-0.0475,1,3,0.333333333
DE,12-05-2020,0.13412037,4,6,0.666666667
DE,14-05-2020,-0.026812771,1,5,0.2
DE,16-05-2020,0.251262626,4,5,0.8
DE,17-05-2020,0.070927529,3,6,0.5
DE,19-05-2020,0.080960648,2,10,0.2
DE,20-05-2020,0.262689394,3,1,3
DE,21-05-2020,0.116168155,2,5,0.4
DE,22-05-2020,0.244595058,4,6,0.666666667
DE,23-05-2020,0.28125,2,2,1
DE,24-05-2020,0.179166667,1,3,0.333333333
DE,25-05-2020,0.276599703,4,4,1
DE,26-05-2020,0.081728746,3,5,0.6
DE,27-05-2020,0.191072975,2,3,0.666666667
DE,28-05-2020,0.184532828,5,6,0.833333333
DE,29-05-2020,0.120833333,2,1,2
DE,31-05-2020,0.108496094,1,15,0.066666667
DE,01-06-2020,0.210121624,2,5,0.4
DE,02-06-2020,0.037467532,1,6,0.166666667
DE,03-06-2020,0.260447669,2,4,0.5
DE,06-06-2020,0.121130952,2,4,0.5
DE,07-06-2020,-0.01400463,7,11,0.636363636
DE,08-06-2020,0.174640152,4,4,1
DE,09-06-2020,0.138781566,2,4,0.5
DE,12-06-2020,0.143229167,1,3,0.333333333
DE,13-06-2020,-0.021088435,1,6,0.166666667
DE,16-06-2020,0.099965986,2,5,0.4
DE,17-06-2020,0.18197314,5,6,0.833333333
DE,18-06-2020,0.112205387,1,5,0.2
DE,19-06-2020,0.081454546,1,4,0.25
DE,20-06-2020,0.051648352,1,6,0.166666667
DE,22-06-2020,0.027881494,1,7,0.142857143
DE,24-06-2020,0.0921875,2,6,0.333333333
DE,25-06-2020,0.128351859,6,6,1
DE,27-06-2020,0.001475694,3,9,0.333333333
DE,28-06-2020,0.033068182,1,9,0.111111111
